,Unnamed: 0,Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Conversion_Rate,Customer_Response,Revenue_per_Click,ROI_Score
5836,5836,662.27,493,751,33880.52,3.54,Premium,23,31,47,242.97,1,Durable,1.5202429149797572,1,68.58404858299595,5.3816599190283405
5837,5837,27055.65,483,877,60129.43,3.44,Basic,12,62,87,392.06,4,Durable,1.81198347107438,1,124.23435950413223,6.233223140495867
5838,5838,26183.1,2013,308,4234.96,1.27,Basic,8,10,93,474.83,4,Durable,0.1529294935451837,1,2.1027606752730885,0.1942204568023833
5839,5839,33633.35,1803,285,37378.01,2.19,Basic,35,68,132,272.28,1,Affordable,0.15798226164079823,1,20.719517738359205,0.34598115299334814
5840,5840,25229.53,4640,868,37680.67,4.45,Basic,30,48,57,111.0,3,Durable,0.1870286576168929,1,8.11908424908425,0.8322775263951735
5841,5841,25044.31,306,561,72051.38,0.81,Standard,25,27,92,415.83,1,Innovative,1.8273615635179152,0,234.69504885993487,1.4801628664495114
5842,5842,34951.26,931,971,29201.09,4.88,Basic,7,11,32,417.22,1,Affordable,1.0418454935622317,1,31.331641630901288,5.08420600858369
5843,5843,10822.09,2809,442,41763.02,2.08,Standard,7,43,106,299.04,4,Innovative,0.15729537366548044,1,14.862284697508896,0.32717437722419934
5844,5844,32254.86,611,985,52094.12,3.59,Basic,21,24,24,274.37,3,Affordable,1.6094771241830066,1,85.12111111111112,5.778022875816993
5845,5845,49231.9,4679,110,27951.13,0.73,Standard,16,23,133,451.35,2,Durable,0.023504273504273504,0,5.9724636752136755,0.01715811965811966
5846,5846,13494.11,2771,475,81547.34,4.61,Standard,30,43,21,113.27,2,Affordable,0.17135642135642135,1,29.41823232323232,0.7899531024531025
5847,5847,41229.53,3009,536,40753.44,4.21,Premium,1,35,127,444.46,4,Durable,0.17807308970099667,1,13.539348837209303,0.749687707641196
5848,5848,7904.97,3837,171,31869.69,4.41,Premium,5,62,14,298.34,4,Innovative,0.04455445544554455,0,8.30372329338197,0.1964851485148515
5849,5849,46637.57,1283,405,66589.24,4.88,Premium,25,58,128,187.93,2,Innovative,0.31542056074766356,1,51.86077881619938,1.5392523364485982
5850,5850,1207.18,4254,138,9557.1,2.61,Basic,24,64,125,435.28,3,Affordable,0.032432432432432434,0,2.246086956521739,0.08464864864864866
5851,5851,1989.57,4415,215,75534.91,0.53,Basic,35,61,118,54.1,1,Affordable,0.04868659420289855,0,17.10482563405797,0.025803894927536233
5852,5852,10139.06,2446,497,48679.8,2.89,Premium,4,27,22,380.17,3,Stylish,0.20310584389047814,1,19.893665713118104,0.5869758888434818
5853,5853,9512.92,2906,326,26779.05,1.6,Standard,11,30,163,267.3,3,Affordable,0.11214310285517716,1,9.211919504643962,0.17942896456828347
5854,5854,14907.86,2370,6,75440.86,0.75,Basic,28,14,192,216.64,1,Stylish,0.0025305778152678194,0,31.818161113454238,0.0018979333614508645
5855,5855,3122.3,394,18,80647.25,3.34,Premium,28,65,131,280.95,2,Stylish,0.04556962025316456,0,204.17025316455695,0.15220253164556963
5856,5856,33794.45,566,360,77295.11,2.54,Basic,18,51,178,365.51,4,Affordable,0.6349206349206349,1,136.32294532627867,1.6126984126984127
5857,5857,41067.96,3578,138,25986.46,4.07,Premium,24,63,39,497.16,3,Stylish,0.038558256496227995,0,7.260815870354848,0.15693210393964796
5858,5858,46170.5,3783,757,2021.99,1.92,Premium,33,20,194,254.36,2,Durable,0.20005285412262155,1,0.5343525369978859,0.38410147991543336
5859,5859,23785.84,3113,752,14667.03,1.95,Premium,25,66,100,467.69,1,Durable,0.24149004495825305,1,4.710028901734105,0.4709055876685934
5860,5860,43504.2,1100,73,7284.88,1.27,Basic,4,40,108,138.94,1,Affordable,0.06630336058128973,1,6.6166030881017255,0.08420526793823796
5861,5861,48217.2,642,111,71974.04,4.96,Standard,3,17,100,372.16,4,Durable,0.17262830482115085,1,111.93474339035768,0.8562363919129082
5862,5862,43415.59,2913,177,97813.26,4.37,Premium,23,36,121,394.13,1,Innovative,0.060741249142072753,1,33.56666437886067,0.26543925875085794
5863,5863,25246.54,4828,598,13307.87,3.65,Premium,26,21,166,174.73,3,Innovative,0.12383516255953614,1,2.7558231517912612,0.4519983433423069
5864,5864,11758.08,3349,622,5104.24,3.16,Premium,5,68,78,399.75,1,Durable,0.18567164179104478,1,1.5236537313432834,0.5867223880597016
5865,5865,14458.24,2537,137,30148.95,3.27,Basic,10,59,40,68.23,2,Stylish,0.05397951142631994,1,11.879018912529551,0.1765130023640662
5866,5866,20615.43,1913,794,35545.78,4.2,Standard,28,36,144,416.93,1,Durable,0.4148380355276907,1,18.57146290491118,1.7423197492163012
5867,5867,8343.01,3529,802,90430.55,0.62,Standard,34,19,163,187.2,4,Affordable,0.22719546742209631,0,25.61771954674221,0.1408611898016997
5868,5868,19155.97,3326,742,32750.39,4.93,Premium,3,38,58,358.1,3,Affordable,0.22302374511571987,1,9.843820258491133,1.0995070634204989
5869,5869,48035.01,4474,481,67586.57,2.52,Standard,9,59,108,441.59,2,Affordable,0.10748603351955308,1,15.103144134078214,0.27086480446927375
5870,5870,12404.47,544,8,15595.64,2.0,Standard,13,63,121,262.73,3,Stylish,0.014678899082568808,0,28.615853211009174,0.029357798165137616
5871,5871,34728.01,230,306,30741.87,1.51,Standard,22,67,198,396.26,4,Innovative,1.3246753246753247,1,133.0816883116883,2.0002597402597404
5872,5872,43869.12,2728,74,2975.2,4.11,Standard,2,39,193,193.54,1,Durable,0.027116159765481863,0,1.090216196408941,0.11144741663613046
5873,5873,27875.23,472,901,79393.37,1.91,Standard,9,19,58,380.47,1,Durable,1.904862579281184,1,167.85067653276954,3.638287526427061
5874,5874,9757.98,4114,73,73665.32,4.76,Premium,31,56,161,256.12,1,Innovative,0.017739975698663427,0,17.901657351154316,0.08444228432563791
5875,5875,28616.17,642,144,69751.31,0.78,Premium,5,58,141,86.2,2,Innovative,0.223950233281493,0,108.47793157076205,0.17468118195956453
5876,5876,46376.29,1224,243,70459.26,4.66,Standard,21,24,169,205.22,4,Affordable,0.1983673469387755,1,57.517763265306115,0.9243918367346938
5877,5877,9309.68,129,7,33550.13,3.8,Standard,4,45,37,458.13,3,Durable,0.05384615384615385,1,258.07792307692307,0.20461538461538462
5878,5878,38257.53,4696,532,80337.69,4.35,Basic,30,23,38,342.03,4,Affordable,0.11326378539493294,1,17.104043006174155,0.49269746646795826
5879,5879,20574.58,3193,591,13592.79,3.47,Basic,20,10,191,455.08,4,Durable,0.18503443957420163,1,4.255726361928616,0.6420695053224796
5880,5880,17690.05,382,75,4670.75,3.28,Premium,35,32,72,92.32,1,Stylish,0.195822454308094,1,12.195169712793733,0.6422976501305483
5881,5881,20211.64,4796,262,58908.23,3.66,Standard,23,39,10,137.16,4,Innovative,0.05461746925161559,1,12.280223056076716,0.19989993746091309
5882,5882,15373.22,2718,168,28862.82,0.61,Basic,3,23,96,120.15,3,Stylish,0.06178742184626701,0,10.615233541743288,0.03769032732622288
5883,5883,2758.87,2911,698,13435.03,2.34,Basic,19,30,158,446.79,4,Innovative,0.2396978021978022,1,4.6136778846153845,0.5608928571428571
5884,5884,6384.07,2976,600,46842.81,3.13,Premium,32,38,75,77.68,4,Stylish,0.20154517971111857,1,15.734904266039637,0.6308364124958011
5885,5885,1890.57,4545,844,27588.08,4.78,Standard,25,34,126,256.81,4,Durable,0.18565772107347117,1,6.068649362076552,0.8874439067311922
5886,5886,7543.17,748,91,77781.85,1.52,Premium,9,32,161,78.04,2,Stylish,0.12149532710280374,1,103.84759679572764,0.18467289719626168
5887,5887,40926.32,4909,190,7067.68,1.35,Basic,10,17,145,235.48,4,Innovative,0.038696537678207736,0,1.4394460285132384,0.052240325865580445
5888,5888,41967.96,3043,385,75491.29,0.97,Standard,20,20,152,420.16,1,Affordable,0.12647831800262813,0,24.80002956636005,0.12268396846254928
5889,5889,15208.9,2099,303,87070.84,1.11,Basic,6,55,87,375.32,1,Innovative,0.1442857142857143,1,41.46230476190476,0.1601571428571429
5890,5890,18401.24,3668,295,17422.58,2.04,Premium,4,30,113,57.82,3,Innovative,0.08040337966748433,1,4.748590896702099,0.16402289452166804
5891,5891,15702.04,1116,890,33518.9,2.19,Premium,3,44,44,392.13,4,Innovative,0.7967770814682185,1,30.007967770814684,1.7449418084153985
5892,5892,10585.64,3133,84,88214.78,3.0,Basic,27,29,92,257.98,2,Innovative,0.026802807913209957,0,28.14766432673899,0.08040842373962986
5893,5893,49741.53,3981,986,48466.35,2.86,Basic,27,53,154,144.03,4,Durable,0.24761426418884983,1,12.171358613761928,0.7081767955801105
5894,5894,9832.7,3270,779,38997.6,3.98,Premium,30,47,62,286.18,4,Affordable,0.23815346988688474,1,11.922225619076734,0.9478508101498012
5895,5895,16278.43,297,438,16551.64,2.2,Standard,8,67,134,279.3,4,Stylish,1.4697986577181208,1,55.54241610738255,3.233557046979866
5896,5896,48039.65,4563,113,23019.49,1.96,Premium,25,53,102,156.56,4,Innovative,0.024758983347940404,0,5.043709465381245,0.04852760736196319
5897,5897,11391.8,1713,335,84106.6,4.79,Standard,6,55,69,266.18,2,Affordable,0.1954492415402567,1,49.070361726954495,0.9362018669778296
5898,5898,34787.07,1158,681,54081.83,1.17,Basic,7,14,35,290.61,3,Innovative,0.5875754961173425,1,46.66249352890423,0.6874633304572907
5899,5899,41197.4,949,122,39595.9,4.19,Standard,28,21,86,141.9,1,Innovative,0.12842105263157894,1,41.67989473684211,0.5380842105263158
5900,5900,25189.91,4821,589,80070.51,2.5,Premium,3,31,141,329.12,4,Stylish,0.12214848610535048,1,16.60524885939444,0.3053712152633762
5901,5901,45006.5,170,791,14141.88,1.46,Basic,12,69,165,389.13,2,Innovative,4.625730994152047,1,82.70105263157895,6.753567251461988
5902,5902,41692.55,3829,55,37129.17,2.93,Basic,9,14,113,432.08,2,Innovative,0.014360313315926894,0,9.694300261096606,0.0420757180156658
5903,5903,47151.92,2332,498,45392.06,2.83,Standard,29,44,79,233.11,2,Stylish,0.21345906558079725,1,19.45651950278611,0.6040891555936563
5904,5904,1299.03,2866,184,28984.98,0.55,Basic,28,58,77,352.59,2,Affordable,0.06417858388559469,0,10.109863969305895,0.035298221137077083
5905,5905,47897.21,3841,52,64182.05,4.91,Premium,30,12,32,183.13,3,Innovative,0.01353461738677772,0,16.705374804789173,0.0664549713690786
5906,5906,7665.3,2229,274,38669.87,3.96,Premium,21,63,106,321.32,4,Affordable,0.12286995515695068,1,17.34074887892377,0.48656502242152466
5907,5907,13472.19,2993,272,68421.85,3.07,Basic,29,55,74,89.89,2,Stylish,0.09084836339345358,1,22.85298931195725,0.2789044756179025
5908,5908,48707.72,1933,225,88403.17,4.08,Basic,9,28,84,467.55,2,Affordable,0.11633919338159256,1,45.71001551189245,0.47466390899689764
5909,5909,20060.94,1665,459,1548.4,4.77,Standard,35,45,141,416.99,1,Innovative,0.2755102040816326,1,0.9294117647058824,1.3141836734693875
5910,5910,23488.91,1869,226,82331.43,4.45,Standard,8,38,25,79.23,4,Affordable,0.12085561497326203,1,44.02750267379679,0.5378074866310161
5911,5911,45474.76,1676,834,31273.39,1.74,Premium,18,55,75,370.15,2,Durable,0.49731663685152055,1,18.64841383422779,0.8653309481216458
5912,5912,47810.63,2599,443,4851.51,0.59,Premium,12,55,88,261.61,1,Affordable,0.17038461538461538,0,1.8659653846153847,0.10052692307692307
5913,5913,20321.76,2041,900,72148.64,3.88,Standard,29,68,168,421.72,2,Innovative,0.4407443682664055,1,35.33234084231146,1.7100881488736532
5914,5914,1027.08,2089,896,42327.34,0.68,Premium,14,34,124,267.96,3,Stylish,0.42870813397129187,0,20.252315789473684,0.2915215311004785
5915,5915,45537.46,1128,873,31923.97,3.23,Standard,14,38,85,88.74,1,Stylish,0.7732506643046945,1,28.276324180690878,2.497599645704163
5916,5916,49427.8,2471,759,66244.78,2.69,Basic,22,65,66,291.13,1,Affordable,0.3070388349514563,1,26.7980501618123,0.8259344660194174
5917,5917,48085.02,3500,608,2436.03,0.85,Basic,25,61,156,385.21,1,Affordable,0.17366466723793203,0,0.6958097686375322,0.14761496715224223
5918,5918,19556.84,3078,890,31834.6,3.36,Basic,9,44,13,243.62,1,Stylish,0.28905488795063333,1,10.339265995453069,0.971224423514128
5919,5919,28186.58,4346,449,70367.05,1.41,Standard,33,63,131,255.58,2,Innovative,0.10328962502875547,1,16.187497124453646,0.1456383712905452
5920,5920,25682.71,71,646,10815.73,2.89,Basic,14,25,184,359.42,4,Stylish,8.972222222222221,1,150.2184722222222,25.92972222222222
5921,5921,17035.31,3874,307,44195.89,2.62,Basic,9,63,102,332.47,4,Affordable,0.07922580645161291,1,11.405390967741935,0.20757161290322584
5922,5922,11290.25,2064,455,27760.65,3.74,Basic,28,67,155,371.96,2,Durable,0.22033898305084745,1,13.443414043583536,0.8240677966101695
5923,5923,47462.41,1963,724,59153.3,1.01,Basic,35,52,170,419.52,1,Affordable,0.36863543788187375,1,30.11878818737271,0.3723217922606925
5924,5924,49660.09,3923,390,84562.05,1.01,Basic,30,54,195,260.77,1,Innovative,0.09938837920489296,1,21.549961773700307,0.10038226299694189
5925,5925,38327.33,2270,402,7445.46,2.33,Standard,17,50,143,75.15,3,Innovative,0.17701453104359313,1,3.2784940554821667,0.412443857331572
5926,5926,13014.13,3314,733,49837.0,2.77,Premium,25,56,117,238.7,1,Stylish,0.22111613876319758,1,15.033785822021116,0.6124917043740573
5927,5927,10811.48,3475,814,27950.83,2.97,Premium,29,54,175,434.11,2,Durable,0.23417721518987342,1,8.041090333716916,0.6955063291139241
5928,5928,27482.66,2771,810,39090.31,2.55,Basic,31,14,53,188.75,1,Affordable,0.2922077922077922,1,14.101843434343433,0.7451298701298701
5929,5929,12966.99,4025,337,53388.41,3.82,Basic,7,48,88,300.1,2,Durable,0.08370591157476404,1,13.26090660705415,0.3197565822155986
5930,5930,8461.23,3760,481,32089.91,4.51,Standard,10,14,29,433.54,2,Stylish,0.12789151821324116,1,8.532281308162723,0.5767907471417176
5931,5931,41920.62,3703,135,52489.23,3.72,Premium,31,56,90,285.14,3,Durable,0.03644708423326134,0,14.170958423326136,0.1355831533477322
5932,5932,28435.35,4459,520,85032.41,0.99,Premium,4,40,73,354.95,2,Innovative,0.11659192825112108,0,19.065562780269058,0.11542600896860987
5933,5933,19452.86,1627,763,12254.43,2.38,Basic,33,58,160,233.75,1,Innovative,0.46867321867321865,1,7.527291154791155,1.1154422604422602
5934,5934,26208.09,2017,818,36036.69,4.39,Premium,8,41,33,335.41,1,Stylish,0.4053518334985134,1,17.85762636273538,1.7794945490584737
5935,5935,6242.13,4300,520,62323.97,2.6,Premium,17,60,136,497.08,1,Innovative,0.12090211578702627,1,14.490576610090677,0.3143455010462683
5936,5936,42639.28,1467,959,75874.29,2.67,Basic,34,13,38,214.54,1,Stylish,0.6532697547683923,1,51.68548365122616,1.7442302452316074
5937,5937,21155.68,3748,24,5455.87,3.71,Premium,18,33,145,247.54,1,Affordable,0.0064017071218991735,0,1.4552867431315017,0.023750333422245935
5938,5938,13124.02,4290,640,51712.29,2.19,Standard,26,45,30,152.56,1,Affordable,0.1491493824283384,1,12.051337683523654,0.32663714751806106
5939,5939,35444.85,1954,40,23798.86,4.58,Basic,26,40,110,376.22,3,Stylish,0.020460358056265986,0,12.173329923273657,0.09370843989769821
5940,5940,14329.24,480,289,20946.37,4.94,Basic,20,57,127,119.93,3,Affordable,0.6008316008316008,1,43.54754677754678,2.968108108108108
5941,5941,43795.87,1943,252,27369.51,0.92,Basic,30,59,82,113.35,3,Affordable,0.12962962962962962,0,14.078966049382716,0.11925925925925926
5942,5942,7802.03,112,193,60502.13,0.79,Standard,27,43,15,97.31,4,Innovative,1.7079646017699115,0,535.4170796460177,1.34929203539823
5943,5943,27618.27,4879,116,49437.35,4.86,Basic,34,60,61,148.46,4,Affordable,0.023770491803278688,0,10.13060450819672,0.11552459016393443
5944,5944,45989.92,1105,170,29465.29,4.41,Basic,3,37,192,159.24,1,Stylish,0.15370705244122965,1,26.641311030741413,0.6778481012658227
5945,5945,30350.37,403,183,43327.4,2.99,Basic,5,62,81,83.73,2,Durable,0.452970297029703,1,107.2460396039604,1.354381188118812
5946,5946,34156.29,2185,905,27429.34,0.83,Basic,14,20,137,330.74,4,Durable,0.4139981701738335,0,12.547731015553522,0.3436184812442818
5947,5947,49969.74,1240,825,47428.19,3.37,Premium,29,44,30,477.69,2,Stylish,0.6647864625302176,1,38.21771958098308,2.240330378726833
5948,5948,38201.74,1732,519,46889.03,4.15,Premium,12,69,126,258.83,1,Innovative,0.2994806693594922,1,27.0565666474322,1.2428447778418927
5949,5949,42133.42,3377,938,78444.97,2.59,Standard,21,24,43,226.52,1,Durable,0.27767910005920665,1,23.222312018946123,0.7191888691533452
5950,5950,34803.81,4266,810,51897.5,1.69,Standard,4,37,84,327.72,4,Innovative,0.18982891961565504,1,12.162526365127725,0.320810874150457
5951,5951,40654.36,4972,684,96334.23,3.34,Basic,28,35,145,132.25,4,Affordable,0.13754273074602855,1,19.371451839935652,0.4593927206917353
5952,5952,49629.58,1675,558,56803.82,3.24,Standard,1,16,60,141.92,1,Innovative,0.3329355608591885,1,33.89249403341289,1.078711217183771
5953,5953,17047.25,1238,34,27943.44,3.2,Premium,17,52,121,364.68,4,Durable,0.02744148506860371,0,22.55322033898305,0.08781275221953189
5954,5954,40983.4,4038,168,81995.21,2.69,Standard,6,11,180,82.8,3,Stylish,0.0415944540727903,0,20.30086902698688,0.1118890814558059
5955,5955,40895.45,3988,970,56842.27,4.49,Premium,5,39,36,439.11,3,Innovative,0.24316871396339934,1,14.249754324392077,1.091827525695663
5956,5956,28253.75,631,389,57874.6,1.02,Basic,26,67,39,343.93,4,Stylish,0.615506329113924,1,91.57373417721519,0.6278164556962025
5957,5957,17592.09,2175,328,29269.09,2.14,Standard,31,58,126,414.07,2,Durable,0.15073529411764705,1,13.45086856617647,0.3225735294117647
5958,5958,28444.84,93,629,92104.98,3.85,Premium,22,50,115,304.46,2,Stylish,6.691489361702128,1,979.8402127659574,25.762234042553192
5959,5959,8272.19,2099,649,98363.59,2.68,Premium,25,67,79,278.01,1,Stylish,0.30904761904761907,1,46.83980476190476,0.8282476190476191
5960,5960,6978.61,1314,331,14696.29,3.71,Standard,12,23,54,173.38,3,Affordable,0.25171102661596956,1,11.175885931558936,0.933847908745247
5961,5961,22173.79,2521,428,61059.03,3.61,Premium,14,55,160,403.99,2,Durable,0.1697065820777161,1,24.210559080095162,0.6126407613005551
5962,5962,29791.07,2487,110,49165.52,4.79,Premium,1,14,6,175.97,4,Affordable,0.04421221864951769,0,19.761061093247587,0.21177652733118973
5963,5963,38072.74,3781,154,3759.02,2.98,Standard,1,42,187,486.82,2,Durable,0.040719196192490745,0,0.9939238498149128,0.12134320465362242
5964,5964,36311.56,4260,334,42210.13,4.87,Premium,4,13,63,428.27,4,Durable,0.07838535555034029,1,9.906155831964327,0.3817366815301572
5965,5965,43377.98,4476,570,85327.23,2.54,Premium,33,59,31,115.22,3,Innovative,0.12731740004467276,1,19.059019432655795,0.3233861961134688
5966,5966,22597.24,290,117,25485.01,3.66,Basic,9,11,108,184.31,1,Innovative,0.4020618556701031,1,87.57735395189003,1.4715463917525775
5967,5967,8403.6,584,98,16290.09,1.99,Basic,30,60,131,310.49,3,Affordable,0.1675213675213675,1,27.846307692307693,0.33336752136752135
5968,5968,4772.15,2292,745,99931.65,3.87,Premium,12,35,119,364.67,3,Innovative,0.3249018752725687,1,43.58118185782817,1.2573702573048409
5969,5969,22373.98,2884,885,9525.16,2.93,Basic,9,65,157,341.45,2,Innovative,0.30675909878682844,1,3.3016152512998267,0.8988041594454074
5970,5970,4720.75,2219,280,15830.32,1.13,Basic,33,24,197,81.24,4,Affordable,0.12612612612612611,1,7.130774774774775,0.14252252252252248
5971,5971,16345.04,1295,835,34653.72,2.38,Premium,27,21,199,121.42,1,Stylish,0.6442901234567902,1,26.73898148148148,1.5334104938271604
5972,5972,9391.97,144,936,36466.01,2.26,Premium,26,34,35,214.54,4,Affordable,6.455172413793103,1,251.48972413793103,14.588689655172411
5973,5973,32500.16,323,579,55176.35,1.44,Basic,18,35,84,303.72,3,Affordable,1.787037037037037,1,170.29737654320988,2.5733333333333333
5974,5974,7334.12,2475,257,87300.34,4.35,Basic,31,31,142,271.42,1,Innovative,0.10379644588045234,1,35.25861873990307,0.4515145395799676
5975,5975,42056.69,2615,853,52352.81,4.31,Standard,31,12,32,481.33,4,Innovative,0.3260703363914373,1,20.012542048929664,1.4053631498470947
5976,5976,13305.36,382,330,5389.7,0.72,Basic,33,27,98,63.49,3,Innovative,0.8616187989556136,0,14.072323759791121,0.6203655352480417
5977,5977,2957.78,460,32,66740.89,2.39,Standard,33,41,48,181.23,2,Durable,0.06941431670281996,1,144.77416485900216,0.16590021691973972
5978,5978,19824.12,495,703,97892.33,4.72,Premium,27,14,82,498.08,4,Durable,1.4173387096774193,1,197.3635685483871,6.689838709677419
5979,5979,44443.34,2075,787,15999.0,0.81,Standard,8,21,182,281.76,1,Affordable,0.37909441233140656,0,7.706647398843931,0.30706647398843934
